26.17,5.48
26.63,2.74
25.23,3.84
24.11,4.39
25.46,4.39
20.37,7.68
26.74,7.68
24.40,4.39
19.77,7.13
23.71,6.03
23.14,2.74
21.49,4.39
20.54,7.68
24.26,1.65
19.66,2.19
20.40,4.94
21.60,6.03
20.69,4.94
19.57,6.03
19.34,5.48
17.31,6.03
18.26,3.84
18.83,6.58
22.26,5.48
20.86,6.58
18.37,2.19
19.06,3.29
7.89,6.58
-55.74,29.07
-55.34,34.01
-55.26,35.65
-54.97,35.10
-55.49,34.01
-54.06,37.85
-54.71,37.85
-54.71,36.75
-54.60,34.01
-54.11,37.30
-55.31,34.01
-54.20,36.75
-53.57,36.75
-54.31,37.85
-52.97,40.04
-53.11,38.39
-53.97,37.85
-53.54,36.20
-54.54,37.85
-51.86,42.23
-53.03,40.59
-50.49,40.59
-52.03,37.30
-49.40,47.72
-49.51,44.43
-49.29,38.39
-45.40,46.62
-48.37,49.91
-45.94,51.01
49.14,7.13
43.49,9.87
37.86,11.52
35.17,9.87
35.23,7.68
33.03,6.58
35.97,4.94
30.63,7.68
28.03,6.58
27.83,6.03
27.71,9.32
29.17,6.03
29.46,5.48
26.74,8.23
26.94,4.94
23.77,7.13
25.86,6.03
28.51,6.58
26.17,7.13
25.11,6.03
25.74,6.58
24.77,7.68
24.26,4.94
23.66,8.23
24.77,5.48
24.63,6.03
23.74,3.84
25.00,5.48
21.71,6.58
21.26,4.39
22.60,8.78
22.63,6.03
22.37,3.84
22.97,6.58
24.69,4.39
21.49,4.94
20.57,6.03
17.66,4.94
20.54,5.48
19.40,4.94
16.94,5.48
15.37,4.39
18.74,10.97
22.40,6.03
19.80,8.23
16.74,2.74
15.34,5.48
11.11,4.39
19.86,1.65
14.80,3.29
-54.89,29.07
-56.57,32.91
-56.37,35.65
-55.63,35.10
-55.80,31.26
-55.46,38.94
-56.09,38.39
-56.46,38.39
-55.54,36.20
-56.14,36.75
-54.40,38.39
-56.40,40.04
-55.63,38.94
-55.00,41.14
-54.83,41.14
-55.63,40.04
-54.94,39.49
-54.46,38.39
-53.49,41.14
-54.14,42.23
-52.83,41.14
-52.60,43.88
-52.09,44.98
-50.20,44.43
-48.69,49.36
-51.34,40.59
-50.71,42.23
-44.11,44.98
-46.26,54.85
-43.37,49.36
5.43,27.42
51.37,12.07
48.06,9.87
41.89,12.62
40.80,8.78
34.57,7.68
38.17,9.32
36.14,4.39
33.17,7.13
30.49,5.48
31.37,6.03
32.17,7.13
29.11,6.58
26.71,6.58
29.37,2.74
26.94,8.23
28.29,7.13
28.00,8.23
23.60,4.94
26.97,7.13
27.89,6.03
26.17,4.39
26.63,4.94
23.86,7.13
26.40,2.19
27.71,4.94
26.49,7.68
22.60,7.13
24.37,4.94
21.34,6.58
25.31,3.84
24.57,3.29
19.40,8.78
19.77,5.48
22.26,5.48
21.34,6.58
24.06,4.94
22.31,3.84
21.77,4.94
23.03,6.03
20.71,3.84
20.14,2.74
18.43,3.84
18.69,3.84
18.66,0.55
20.77,4.94
21.11,6.58
15.57,5.48
16.77,4.39
19.54,6.03
17.49,4.39
18.66,4.39
20.60,3.84
13.11,4.39
14.80,3.84
17.54,1.65
6.20,7.13
-56.14,34.01
-57.14,32.91
-56.51,36.20
-57.77,32.36
-56.43,33.46
-56.89,38.39
-56.46,34.01
-55.60,37.30
-56.66,34.56
-55.34,36.20
-56.91,37.30
-54.83,36.75
-54.63,37.85
-55.74,36.75
-55.26,37.30
-56.03,37.30
-56.94,37.30
-55.14,40.04
-55.26,40.04
-53.94,40.04
-54.63,37.30
-53.83,40.04
-53.29,40.04
-52.77,40.59
-52.66,44.98
-49.89,41.14
-50.63,44.98
-52.26,44.43
-50.17,49.36
-42.26,44.43
-44.74,51.56
42.37,8.78
49.94,9.32
46.06,13.16
37.89,10.42
35.51,9.87
36.86,8.78
33.80,5.48
34.40,6.03
31.43,6.03
31.74,7.13
29.94,6.03
31.54,5.48
30.23,5.48
30.00,6.03
31.97,3.84
25.94,7.13
30.17,3.84
29.00,7.13
25.14,4.94
27.43,7.13
26.51,5.48
26.31,5.48
26.77,6.58
24.20,3.29
25.37,5.48
24.51,4.94
27.11,3.29
24.09,3.29
24.23,7.68
23.63,6.03
23.20,6.03
22.54,9.87
24.03,6.03
23.11,6.58
25.31,4.39
23.43,3.29
24.17,2.19
22.80,5.48
18.17,5.48
21.91,3.84
18.97,4.94
20.37,7.13
19.14,8.78
17.29,2.74
20.77,4.94
19.37,7.13
20.06,1.10
18.31,6.58
17.66,1.10
16.29,2.74
14.46,3.84
14.11,6.03
1.71,7.68
-56.94,34.01
-57.11,30.72
-56.49,34.01
-56.77,36.20
-56.17,34.01
-56.00,37.30
-55.40,36.75
-54.34,36.20
-55.03,38.39
-54.94,38.94
-55.31,33.46
-56.40,34.01
-54.89,37.85
-54.06,40.04
-54.54,40.04
-53.89,37.30
-53.43,38.94
-53.43,37.30
-53.89,41.69
-54.29,43.88
-52.89,42.23
-53.37,42.78
-51.71,41.69
-51.40,42.78
-51.77,42.23
-50.00,47.17
-47.23,50.46
-48.34,46.07
-38.26,51.56
49.97,3.84
46.46,10.42
39.20,13.71
39.86,7.68
34.14,8.23
38.03,11.52
28.97,5.48
34.06,5.48
31.26,7.13
28.60,5.48
28.91,4.39
28.54,5.48
28.46,6.58
28.17,3.29
27.97,7.13
27.20,4.94
26.23,6.03
25.94,6.03
24.20,6.03
25.83,6.58
26.40,6.58
24.23,5.48
26.37,7.13
26.31,4.94
24.57,7.13
26.20,7.68
25.77,7.13
23.83,4.94
23.00,6.58
23.06,7.13
20.54,6.03
24.69,4.94
21.31,7.68
24.49,4.39
21.49,5.48
22.37,3.84
17.91,8.23
20.69,1.10
18.20,6.03
17.31,3.84
22.54,1.10
19.77,3.29
19.49,3.29
16.89,4.39
18.49,4.39
16.09,6.58
19.23,6.58
13.80,4.39
13.43,7.13
11.03,2.19
20.23,2.74
-38.43,26.88
-56.20,34.01
-54.49,35.65
-56.14,36.75
-54.97,37.85
-56.06,36.20
-57.14,35.65
-55.20,36.20
-53.57,38.94
-56.14,40.04
-55.06,39.49
-54.37,40.04
-55.57,36.20
-54.06,35.10
-55.31,34.56
-54.54,41.69
-55.00,42.23
-53.97,39.49
-52.46,38.94
-53.94,38.94
-52.86,37.85
-52.37,41.14
-51.11,37.85
-51.57,43.33
-50.00,42.78
-53.74,39.49
-49.71,46.62
-49.80,46.62
-45.51,47.17
-46.09,52.66
-46.71,43.33
-43.97,44.98
37.60,13.71
45.77,8.78
44.80,13.16
38.49,9.32
39.11,9.32
34.43,7.68
33.51,6.03
33.34,7.68
33.34,8.78
34.17,7.13
28.29,5.48
28.34,6.03
31.03,5.48
27.80,6.03
28.80,8.23
27.03,7.13
25.17,6.58
23.74,7.13
25.40,8.78
27.03,6.58
25.03,5.48
25.77,7.13
24.26,8.78
27.11,4.94
24.49,4.39
27.37,5.48
24.49,4.94
20.83,7.68
24.40,7.68
25.23,4.94
25.11,7.13
21.91,6.03
19.89,5.48
23.23,4.39
23.89,4.94
22.89,6.03
24.40,3.29
21.77,8.23
19.51,3.84
19.49,2.74
13.46,3.84
19.40,7.13
18.23,8.23
21.57,5.48
19.17,6.03
19.69,4.94
11.14,2.74
16.63,8.78
13.40,7.68
18.09,3.29
-47.54,35.10
-56.63,29.62
-54.91,35.65
-55.86,36.20
-55.49,32.91
-56.43,36.20
-55.49,31.26
-55.74,36.20
-53.97,36.75
-55.26,34.56
-55.17,39.49
-54.49,38.94
-53.66,39.49
-55.17,38.39
-54.51,36.20
-54.11,39.49
-55.43,37.30
-54.17,35.10
-53.80,37.30
-53.83,36.75
-52.63,39.49
-53.54,40.04
-52.23,40.59
-50.23,45.53
-49.37,42.23
-46.86,47.17
-48.69,46.62
-43.29,49.36
-46.46,53.75
53.46,7.13
38.14,12.62
40.46,10.97
42.80,8.78
36.57,8.78
31.20,9.87
34.69,5.48
32.43,7.13
34.57,8.23
32.09,6.58
26.91,7.68
29.26,5.48
29.66,4.94
29.00,6.58
30.43,6.58
28.11,6.03
24.94,7.13
23.97,6.58
27.80,5.48
25.86,5.48
25.97,7.13
25.17,3.29
26.20,5.48
23.23,6.58
23.06,5.48
23.66,7.13
23.46,7.13
24.86,6.58
24.09,6.58
22.17,6.58
22.40,3.84
23.14,4.94
23.83,5.48
22.80,1.65
22.34,6.03
22.34,4.39
20.63,4.39
19.09,3.84
18.94,4.94
16.40,6.03
20.11,7.68
16.69,6.03
16.37,4.94
19.66,4.39
19.51,1.65
