-36.34,21.94
-46.91,26.88
-46.49,27.42
-45.51,29.07
-45.91,25.23
-45.89,28.52
-46.34,27.97
-45.66,27.97
-45.46,29.07
-45.89,27.42
-45.06,29.07
-45.11,27.97
-45.00,27.97
-45.00,31.81
-46.37,29.07
-45.83,27.97
-44.80,30.72
-45.37,26.88
-45.26,29.62
-43.11,32.36
-44.69,31.81
-43.86,29.07
-43.71,34.01
-42.57,33.46
-42.31,35.65
-40.57,35.10
-43.03,35.65
-38.80,32.91
-38.17,38.94
-33.91,32.91
36.57,10.97
36.66,10.97
31.83,10.42
32.54,9.87
30.60,9.32
27.83,12.07
26.46,9.32
24.91,9.32
27.77,7.68
26.29,8.23
27.11,7.13
21.63,9.87
23.71,8.23
24.94,6.58
26.17,7.13
22.49,9.87
22.97,8.78
22.46,6.58
21.60,7.13
23.63,8.23
22.06,8.78
22.49,7.13
22.37,9.32
22.63,7.13
22.29,6.58
19.40,7.13
22.43,6.03
21.86,8.78
22.37,6.03
16.17,10.97
18.09,8.78
19.91,9.87
18.03,8.78
19.34,7.68
20.06,6.03
19.74,6.58
20.31,5.48
14.31,8.78
13.23,8.78
16.66,7.68
13.43,4.94
16.37,6.03
12.54,6.58
14.77,8.78
16.14,6.58
11.14,6.03
11.83,8.78
3.60,7.13
-47.91,27.42
-47.46,26.33
-46.80,27.97
-47.49,29.07
-47.46,32.36
-47.40,27.97
-46.91,28.52
-46.77,29.62
-47.20,30.72
-46.66,29.07
-46.83,34.56
-47.09,29.62
-46.83,29.62
-46.80,28.52
-45.89,29.62
-45.91,31.26
-46.20,26.33
-46.34,31.81
-45.97,29.62
-45.86,30.72
-45.20,32.36
-45.29,30.17
-43.77,34.56
-44.71,35.65
-42.57,33.46
-38.06,35.10
-42.74,40.04
-29.26,33.46
-27.37,41.14
47.31,12.07
32.71,14.26
33.57,10.42
31.77,9.32
33.23,9.32
28.40,9.87
31.23,9.87
27.54,9.32
28.71,10.42
26.20,8.78
26.03,9.32
24.66,8.23
24.71,8.23
23.49,8.23
23.86,7.68
24.63,7.68
26.63,7.68
22.43,9.32
24.20,10.42
23.74,7.13
22.29,8.23
20.00,9.32
21.46,7.68
21.60,7.68
20.69,6.58
22.49,7.68
21.60,6.58
21.03,7.68
23.20,8.78
21.69,6.58
19.60,8.78
17.86,6.03
20.71,7.13
20.57,7.13
19.63,6.03
20.43,6.03
18.69,7.13
12.57,8.78
18.26,4.94
13.23,7.13
16.94,6.03
11.06,7.68
16.91,7.13
15.31,6.03
12.51,7.13
12.94,4.39
8.71,8.23
17.66,5.48
14.77,4.39
12.46,7.68
8.83,6.03
9.31,7.13
-49.31,27.97
-47.09,23.59
-47.14,29.07
-46.69,27.42
-47.11,26.88
-46.43,27.42
-46.54,30.17
-46.29,25.78
-46.49,30.17
-46.11,29.62
-47.03,28.52
-46.66,30.17
-46.83,29.62
-47.23,29.07
-45.06,29.07
-45.46,27.97
-44.83,30.72
-46.14,31.81
-45.86,30.17
-45.80,31.81
-44.26,34.01
-43.49,34.56
-44.34,31.81
-43.14,34.01
-43.54,38.39
-39.03,32.36
-39.20,36.75
-40.09,34.01
-40.03,36.20
-38.74,37.85
46.97,13.16
35.14,12.07
32.63,11.52
28.97,9.32
34.17,11.52
28.43,9.32
32.14,8.78
30.26,8.23
27.86,9.32
24.31,9.32
27.31,8.23
23.43,8.23
25.09,9.32
24.29,7.68
24.86,5.48
23.60,7.13
22.34,8.23
22.94,8.23
21.11,9.32
19.63,8.78
21.49,6.58
22.77,8.78
20.83,8.23
19.83,8.23
22.29,9.32
21.37,8.23
21.14,8.23
20.86,8.23
21.34,6.03
21.11,9.32
17.31,7.68
15.71,8.23
18.20,6.58
18.83,8.78
19.43,7.68
18.11,7.68
18.60,6.58
14.46,8.23
19.40,4.94
18.60,8.78
14.54,6.03
12.00,6.58
17.11,6.58
18.71,6.03
11.43,7.13
12.34,9.32
10.20,6.58
9.23,8.23
8.97,9.32
-49.06,24.68
-46.34,27.42
-47.34,27.97
-47.26,29.07
-46.80,27.42
-46.66,30.17
-46.86,26.88
-46.94,29.07
-47.03,32.36
-46.97,27.97
-45.49,29.07
-46.57,30.72
-46.37,29.07
-46.26,31.81
-45.23,30.17
-45.14,31.26
-45.29,30.72
-45.86,30.72
-45.80,31.26
-44.29,32.36
-45.86,30.72
-44.06,33.46
-43.43,34.01
-43.37,35.65
-40.57,37.30
-41.63,34.56
-40.71,41.14
43.31,8.23
31.51,13.16
31.14,10.42
32.80,9.87
29.86,11.52
28.17,9.87
27.86,8.78
28.54,7.68
27.63,7.13
23.23,9.87
24.86,7.68
26.60,7.68
24.40,10.42
21.11,9.32
23.17,9.32
23.51,7.68
23.83,7.68
23.91,9.32
20.31,8.78
24.29,7.13
22.29,8.78
21.97,7.68
19.31,7.68
22.83,7.68
21.97,6.58
20.14,7.68
22.49,6.58
18.17,10.42
19.29,5.48
19.91,7.13
19.77,6.58
19.60,6.03
20.89,7.13
18.71,7.68
17.86,7.68
18.86,6.03
19.17,4.94
16.74,7.13
16.14,6.03
13.77,5.48
9.89,9.32
9.37,7.68
14.63,3.29
11.77,6.03
15.69,6.03
4.86,11.52
17.97,5.48
12.17,6.58
10.17,8.78
-30.89,21.94
-47.14,25.23
-46.11,28.52
-47.23,26.88
-47.11,25.23
-46.94,27.42
-47.29,25.78
-46.60,30.17
-46.51,29.62
-46.80,27.97
-46.26,29.07
-46.06,32.91
-45.83,30.17
-46.23,29.62
-46.86,30.17
-45.97,30.17
-45.97,29.62
-46.26,30.17
-45.37,30.17
-44.91,29.62
-45.29,29.07
-44.77,30.72
-44.14,29.62
-44.74,32.36
-42.40,35.10
-41.80,32.91
-39.43,38.39
-33.83,31.26
-40.57,37.85
-39.09,35.65
-37.63,36.75
38.37,11.52
34.97,12.07
34.74,12.62
34.14,9.32
32.74,8.78
31.34,9.32
29.40,8.23
29.14,9.32
28.06,8.78
27.54,8.23
27.03,8.23
25.51,8.78
23.63,8.78
23.97,9.87
23.89,6.58
25.49,6.03
24.34,8.23
22.29,6.58
23.89,7.13
24.23,8.23
23.94,8.23
22.89,8.78
21.94,8.23
22.66,6.58
22.17,9.32
21.29,9.32
21.00,6.58
21.57,9.32
18.74,6.03
19.63,6.58
20.80,6.58
18.89,7.68
15.89,8.23
19.57,8.78
17.54,7.68
16.77,10.42
17.46,7.13
18.20,6.58
13.74,6.03
15.43,8.78
17.00,6.03
11.57,8.78
20.03,4.94
15.31,7.13
12.17,5.48
5.06,9.32
-16.29,9.32
-44.46,23.04
-43.83,24.13
-42.00,21.39
-41.00,25.23
-40.49,24.68
-39.29,25.23
-37.83,24.68
-37.03,23.04
-36.69,25.78
